,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
19,66,ブレーディ・バッソ,4.03,7,4,0,0,1,1,1,0,0,.500,22.1,23,3,19,7.66,5,0,1,0,10,10,.264,3.80,1.25,オークランド・アスレチックス
20,67,グラン・ホルマン,4.02,18,0,0,0,0,1,1,5,0,.500,15.2,17,1,16,9.19,9,1,1,0,8,7,.270,1.78,1.66,オークランド・アスレチックス
21,68,ジョセフ・エスティス,5.01,25,24,1,1,8,7,9,1,0,.438,127.2,130,23,92,6.49,27,10,3,0,73,71,.259,3.41,1.23,オークランド・アスレチックス
22,70,Ｊ．Ｔ．ギン,4.24,8,6,0,0,1,1,1,0,0,.500,34,36,4,29,7.68,9,2,0,0,16,16,.275,3.22,1.32,オークランド・アスレチックス
23,81,ロイベル・サリーナス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,オークランド・アスレチックス
0,22,ブライアン・ウー,2.89,22,22,0,0,10,9,3,0,0,.750,121.1,96,14,101,7.49,13,3,0,0,41,39,.211,7.77,0.90,シアトル・マリナーズ
1,30,オースティン・ボース,3.69,68,0,0,0,0,2,5,15,0,.286,61,46,9,61,9.00,18,3,0,0,31,25,.204,3.39,1.05,シアトル・マリナーズ
2,36,ローガン・ギルバート,3.23,33,33,1,0,22,9,12,0,0,.429,208.2,148,26,220,9.49,37,4,11,0,83,75,.196,5.95,0.89,シアトル・マリナーズ
3,37,ジャクソン・コーワー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
4,46,トレント・ソーントン,3.61,71,0,0,0,0,4,3,10,1,.571,72.1,63,8,77,9.58,19,5,4,0,32,29,.238,4.05,1.13,シアトル・マリナーズ
5,47,マシュー・ブラッシュ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
6,48,グレゴリー・サントス,4.91,8,0,0,0,0,0,1,2,0,.000,7.1,7,0,6,7.36,1,1,0,1,4,4,.241,6.00,1.09,シアトル・マリナーズ
7,50,ブライス・ミラー,2.94,31,31,0,0,18,12,8,0,0,.600,180.1,131,21,171,8.53,45,3,2,0,62,59,.200,3.80,0.98,シアトル・マリナーズ
8,52,コリン・スナイダー,1.94,42,0,0,0,0,3,4,9,0,.429,41.2,36,5,47,10.15,13,0,1,0,14,9,.231,3.62,1.18,シアトル・マリナーズ
9,54,カルロス・バルガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シアトル・マリナーズ
10,55,ゲーブ・スピアー,5.70,29,0,0,0,0,0,2,7,0,.000,23.2,19,2,33,12.55,14,2,1,0,15,15,.226,2.36,1.39,シアトル・マリナーズ
11,58,ルイス・カスティーヨ,3.64,30,30,0,0,18,11,12,0,0,.478,175.1,158,25,175,8.98,47,5,0,0,73,71,.238,3.72,1.17,シアトル・マリナーズ
12,59,トロイ・テイラー,3.72,21,0,0,0,0,0,0,6,1,.000,19.1,15,4,25,11.64,7,0,2,0,8,8,.203,3.57,1.14,シアトル・マリナーズ
13,60,タイラー・サウセド,3.49,53,0,0,0,0,2,0,7,3,1.000,38.2,35,3,38,8.84,18,2,1,0,15,15,.240,2.11,1.37,シアトル・マリナーズ
14,62,エマーソン・ハンコック,4.75,12,12,0,0,4,4,4,0,0,.500,60.2,62,12,39,5.79,19,6,0,0,37,32,.259,2.05,1.34,シアトル・マリナーズ
15,67,コディ・ボルトン,4.34,17,0,0,0,0,0,0,0,0,.000,18.2,18,3,17,8.20,9,0,0,0,11,9,.247,1.89,1.45,シアトル・マリナーズ
16,68,ジョージ・カービー,3.53,33,33,0,0,20,14,11,0,0,.560,191,181,22,179,8.43,23,7,5,1,82,75,.245,7.78,1.07,シアトル・マリナーズ
17,74,ジョナサン・ディアス,4.66,5,1,0,0,0,0,1,0,0,.000,9.2,14,2,8,7.45,3,0,0,0,6,5,.318,2.67,1.76,シアトル・マリナーズ
18,75,アンドレス・ムニョス,2.12,60,0,0,0,0,3,7,6,22,.300,59.1,31,6,77,11.68,26,3,3,1,16,14,.153,2.96,0.96,シアトル・マリナーズ
19,83,エドゥアルド・バザルド,4.88,23,0,0,0,0,2,0,0,0,1.000,27.2,20,2,33,10.73,9,0,3,0,15,15,.204,3.67,1.05,シアトル・マリナーズ
20,84,ジョン・シャーゴワ,2.23,36,0,0,0,0,3,1,2,0,.750,36.1,24,6,30,7.43,13,2,0,0,9,9,.183,2.31,1.02,シアトル・マリナーズ
21,93,イミ・ガルシア,3.46,39,0,0,0,0,3,0,13,5,1.000,39,23,6,49,11.31,12,2,1,0,15,15,.167,4.08,0.90,シアトル・マリナーズ
22,-,オースティン・キッチン,14.14,4,1,0,0,0,0,1,0,0,.000,7,16,1,4,5.14,3,0,0,1,12,11,.421,1.33,2.71,シアトル・マリナーズ
23,4,ジョシュ・ロハス,9.00,2,0,0,0,0,0,0,0,0,.000,2,1,1,0,0.00,2,0,0,0,2,2,.167,0.00,1.50,シアトル・マリナーズ
24,76,レオナルド・リバス,0.00,2,0,0,0,0,0,0,0,0,.000,2,2,0,0,0.00,0,0,0,0,1,0,.222,0.00,1.00,シアトル・マリナーズ
0,17,ネーサン・イオバルディ,3.80,29,29,0,0,16,12,8,0,0,.600,170.2,147,23,166,8.75,42,7,3,0,74,72,.229,3.95,1.11,テキサス・レンジャーズ
1,22,ジョン・グレイ,4.47,23,19,0,0,7,5,6,0,0,.455,102.2,107,11,86,7.54,28,0,1,0,54,51,.262,3.07,1.31,テキサス・レンジャーズ
2,25,ホセ・リクラク,4.32,64,0,0,0,0,6,5,13,1,.545,66.2,56,7,89,12.02,32,4,5,2,33,32,.227,2.78,1.32,テキサス・レンジャーズ
3,31,マックス・シャーザー,3.95,9,9,0,0,3,2,4,0,0,.333,43.1,40,7,40,8.31,10,1,2,0,20,19,.242,4.00,1.15,テキサス・レンジャーズ
4,33,デーン・ダニング,5.31,26,15,0,0,2,5,7,0,0,.417,95,97,18,91,8.62,40,6,2,0,60,56,.260,2.28,1.44,テキサス・レンジャーズ
5,35,ジャック・ライター,8.83,9,6,0,0,0,0,3,0,0,.000,35.2,44,7,31,7.82,17,3,3,0,39,35,.297,1.82,1.71,テキサス・レンジャーズ
6,37,デービッド・ロバートソン,3.00,68,0,0,0,0,3,4,34,2,.429,72,53,5,99,12.38,27,5,8,1,25,24,.202,3.67,1.11,テキサス・レンジャーズ
7,39,カービー・イェイツ,1.17,61,0,0,0,0,7,2,2,33,.778,61.2,23,3,85,12.41,28,2,1,2,10,8,.113,3.04,0.83,テキサス・レンジャーズ
8,43,オーウェン・ホワイト,24.00,3,0,0,0,0,0,0,0,0,.000,3,9,1,0,0.00,1,0,0,0,8,8,.529,0.00,3.33,テキサス・レンジャーズ
9,44,アンドルー・ヒーニー,4.28,32,31,0,0,7,5,14,0,0,.263,160,159,23,159,8.94,41,12,2,0,84,76,.251,3.88,1.25,テキサス・レンジャーズ
10,48,ジェイコブ・デグロム,1.69,3,3,0,0,0,0,0,0,0,.000,10.2,11,1,14,11.81,1,1,0,0,2,2,.262,14.00,1.13,テキサス・レンジャーズ
11,51,タイラー・マーレ,4.97,3,3,0,0,0,0,1,0,0,.000,12.2,14,1,10,7.11,4,1,1,0,7,7,.280,2.50,1.42,テキサス・レンジャーズ
12,52,ウォルター・ペニントン,3.00,16,1,0,0,0,1,0,0,0,1.000,18,19,1,17,8.50,11,2,1,0,7,6,.268,1.55,1.67,テキサス・レンジャーズ
13,54,ホセ・ウレーニャ,3.80,33,9,0,0,3,5,8,1,1,.385,109,105,13,70,5.78,39,4,3,0,51,46,.254,1.79,1.32,テキサス・レンジャーズ
14,57,ダニエル・ロバート,3.18,4,0,0,0,0,1,0,0,0,1.000,5.2,6,1,6,9.53,2,2,0,0,2,2,.273,3.00,1.41,テキサス・レンジャーズ
15,58,ヘルソン・ガラビト,4.78,18,2,0,0,0,0,2,0,0,.000,26.1,23,4,22,7.52,12,4,1,0,15,14,.240,1.83,1.33,テキサス・レンジャーズ
16,59,アンドルー・チェフィン,3.51,62,0,0,0,0,4,3,13,1,.571,56.1,52,5,70,11.18,31,1,7,0,26,22,.246,2.26,1.47,テキサス・レンジャーズ
17,60,コール・ウィン,7.79,13,0,0,0,0,0,1,0,0,.000,17.1,18,2,14,7.27,4,3,1,0,15,15,.261,3.50,1.27,テキサス・レンジャーズ
18,61,コディ・ブラッドフォード,3.54,14,13,0,0,8,6,3,0,0,.667,76.1,64,10,70,8.25,13,1,1,0,32,30,.218,5.38,1.01,テキサス・レンジャーズ
19,63,マット・フェスタ,5.70,19,0,0,0,0,6,1,0,0,.857,23.2,21,2,24,9.13,8,1,0,0,18,15,.233,3.00,1.23,テキサス・レンジャーズ
20,65,グラント・アンダーソン,8.10,23,0,0,0,0,0,1,1,1,.000,26.2,33,11,29,9.79,10,1,0,0,24,24,.303,2.90,1.61,テキサス・レンジャーズ
21,66,ジョシュ・スボールズ,3.86,17,0,0,0,0,2,2,8,0,.500,16.1,16,1,17,9.37,4,0,2,0,8,7,.246,4.25,1.22,テキサス・レンジャーズ
22,67,ジェーク・ラッツ,3.71,46,0,0,0,0,2,3,9,0,.400,43.2,39,6,40,8.24,27,1,4,0,20,18,.241,1.48,1.51,テキサス・レンジャーズ
23,68,マーク・チャーチ,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,1,9.00,0,0,0,0,0,0,.250,0.00,1.00,テキサス・レンジャーズ
24,80,クマー・ロッカー,3.86,3,3,0,0,0,0,2,0,0,.000,11.2,12,1,14,10.80,6,1,1,0,6,5,.267,2.33,1.54,テキサス・レンジャーズ
25,84,カーソン・コールマン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
26,87,ホセ・コールニール,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,テキサス・レンジャーズ
0,16,菊池雄星,4.05,32,32,0,0,12,9,10,0,0,.474,175.2,167,25,206,10.55,44,2,4,0,85,79,.245,4.68,1.20,ヒューストン・アストロズ
1,31,ケンドール・グレーブマン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
2,35,ジャスティン・バーランダー,5.48,17,17,0,0,6,5,6,0,0,.455,90.1,98,15,74,7.37,27,6,2,1,56,55,.274,2.74,1.38,ヒューストン・アストロズ
3,41,スペンサー・アリゲッティ,4.53,29,28,0,0,10,7,13,0,0,.350,145,139,21,171,10.61,65,7,3,0,80,73,.250,2.63,1.41,ヒューストン・アストロズ
4,43,ランス・マクラーズ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
5,50,エクトル・ネリス,4.10,62,0,0,0,0,10,5,7,18,.667,59.1,55,8,64,9.71,28,2,2,4,31,27,.244,2.29,1.40,ヒューストン・アストロズ
6,52,ブライアン・アブレイユ,3.10,78,0,0,0,0,3,3,38,1,.500,78.1,59,9,103,11.83,32,6,4,1,27,27,.207,3.22,1.16,ヒューストン・アストロズ
7,53,クリスチャン・ハビエル,3.89,7,7,0,0,3,3,1,0,0,.750,34.2,30,4,27,7.01,19,0,1,0,16,15,.233,1.42,1.41,ヒューストン・アストロズ
8,54,テイラー・スコット,2.23,62,1,0,0,0,7,3,9,0,.700,68.2,45,7,71,9.31,35,4,0,0,21,17,.188,2.03,1.17,ヒューストン・アストロズ
9,55,ライアン・プレスリー,3.49,59,0,0,0,0,2,3,25,4,.400,56.2,58,4,58,9.21,18,2,7,0,25,22,.264,3.22,1.34,ヒューストン・アストロズ
10,56,ロネル・ブランコ,2.80,30,29,1,1,14,13,6,0,0,.684,167.1,114,22,166,8.93,68,2,3,0,56,52,.190,2.44,1.09,ヒューストン・アストロズ
11,58,ハンター・ブラウン,3.49,31,30,0,0,19,11,9,0,0,.550,170,156,18,179,9.48,60,5,4,1,71,66,.242,2.98,1.27,ヒューストン・アストロズ
12,59,フラムバー・バルデス,2.91,28,28,1,0,17,15,7,0,0,.682,176.1,140,13,169,8.63,55,6,8,1,60,57,.221,3.07,1.11,ヒューストン・アストロズ
13,60,チャールズ・ウィットリー,0.00,3,0,0,0,0,0,0,0,0,.000,3.1,5,0,5,13.50,3,1,0,0,2,0,.313,1.67,2.40,ヒューストン・アストロズ
14,61,セス・マルティネス,3.59,44,0,0,0,0,3,2,3,1,.600,52.2,49,7,36,6.15,18,4,0,2,24,21,.246,2.00,1.27,ヒューストン・アストロズ
15,62,ベネット・ソウザ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
16,63,ケイレブ・オルト,2.55,22,0,0,0,0,1,1,3,0,.500,24.2,16,7,26,9.49,4,0,1,0,7,7,.180,6.50,0.81,ヒューストン・アストロズ
17,63,オリバー・オルテガ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
18,64,ケーレブ・ファーガソン,4.64,62,0,0,0,0,1,4,11,1,.200,54.1,56,6,67,11.10,25,4,3,0,34,28,.256,2.68,1.49,ヒューストン・アストロズ
19,65,ホセ・ウルキーディ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
20,66,ショーン・ダビン,4.17,31,2,0,0,0,1,1,0,2,.500,45.1,45,3,49,9.73,26,2,1,0,25,21,.256,1.88,1.57,ヒューストン・アストロズ
21,67,ライアン・グスト,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
22,68,J．P．フランス,7.46,5,5,0,0,0,0,3,0,0,.000,25.1,31,5,22,7.82,12,1,3,1,21,21,.290,1.83,1.70,ヒューストン・アストロズ
23,71,ジョシュ・ヘイダー,3.80,71,0,0,0,0,8,8,0,34,.500,71,43,12,105,13.31,25,1,4,2,33,30,.171,4.20,0.96,ヒューストン・アストロズ
24,72,ニック・ヘルナンデス,7.88,5,0,0,0,0,0,0,0,0,.000,8,10,4,10,11.25,1,0,0,0,7,7,.303,10.00,1.38,ヒューストン・アストロズ
25,73,ルイス・コントレラス,9.00,5,0,0,0,0,0,0,0,0,.000,6,7,0,6,9.00,2,0,0,0,6,6,.292,3.00,1.50,ヒューストン・アストロズ
26,74,ブライアン・キング,2.39,28,0,0,0,0,1,0,0,0,1.000,26.1,20,1,32,10.94,10,3,0,0,7,7,.211,3.20,1.14,ヒューストン・アストロズ
27,77,ルイス・ガルシア,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
28,-,ペン・マーフィー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ヒューストン・アストロズ
29,11,グレイ・ケッシンジャー,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,ヒューストン・アストロズ
