,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
4,34,マイケル・キング,2.95,31,30,0,0,14,13,9,0,0,.591,173.2,144,17,201,10.42,63,7,1,0,71,57,.221,3.19,1.19,サンディエゴ・パドレス
5,37,アレク・ジェーコブ,2.45,7,0,0,0,0,0,0,0,0,.000,14.2,9,1,19,11.66,2,2,0,0,4,4,.173,9.50,0.75,サンディエゴ・パドレス
6,40,ジェイソン・アダム,1.95,74,0,0,0,0,7,2,31,4,.778,73.2,40,5,81,9.90,23,6,2,1,20,16,.159,3.52,0.86,サンディエゴ・パドレス
7,44,ジョー・マスグローブ,3.88,19,19,0,0,10,6,5,0,0,.545,99.2,94,14,101,9.12,23,10,0,0,44,43,.251,4.39,1.17,サンディエゴ・パドレス
8,50,エイドリアン・モレホン,2.83,60,0,0,0,0,3,2,12,2,.600,63.2,63,4,71,10.04,21,1,7,1,24,20,.256,3.38,1.32,サンディエゴ・パドレス
9,54,マーティン・ペレス,4.53,26,26,0,0,8,5,6,0,0,.455,135,151,22,107,7.13,49,5,2,1,71,68,.283,2.18,1.48,サンディエゴ・パドレス
10,56,ジェレミア・エストラダ,2.95,62,0,0,0,0,6,3,16,1,.667,61,42,4,94,13.87,23,0,5,0,22,20,.188,4.09,1.07,サンディエゴ・パドレス
11,58,ワンディ・ペラルタ,3.99,46,0,0,0,0,3,2,11,0,.600,38.1,33,6,22,5.17,13,5,2,0,19,17,.231,1.69,1.20,サンディエゴ・パドレス
12,59,トム・コスグローブ,11.66,18,0,0,0,0,0,1,2,0,.000,14.2,23,3,15,9.20,6,4,0,0,19,19,.354,2.50,1.98,サンディエゴ・パドレス
13,61,マット・ウォルドロン,4.91,27,26,0,0,10,7,11,0,0,.389,146.2,145,21,133,8.16,40,11,5,1,84,80,.255,3.33,1.26,サンディエゴ・パドレス
14,66,タナー・スコット,1.75,72,0,0,0,0,9,6,11,22,.600,72,45,3,84,10.50,36,1,0,0,20,14,.179,2.33,1.13,サンディエゴ・パドレス
15,71,ローガン・ギラスピー,7.15,9,0,0,0,0,0,0,0,0,.000,11.1,15,2,7,5.56,0,1,0,0,9,9,.319,0.00,1.32,サンディエゴ・パドレス
16,75,ロベルト・スアレス,2.77,65,0,0,0,0,9,3,1,36,.750,65,52,7,59,8.17,16,0,1,0,21,20,.217,3.69,1.05,サンディエゴ・パドレス
17,76,ジョニー・ブリトー,4.12,26,0,0,0,0,1,2,0,0,.333,43.2,49,4,29,5.98,10,0,1,0,23,20,.283,2.90,1.35,サンディエゴ・パドレス
18,77,ルイス・パティノ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンディエゴ・パドレス
19,78,ブライアン・ホーイング,2.18,34,2,0,0,0,2,3,4,0,.400,53.2,43,4,43,7.21,14,0,8,0,15,13,.219,3.07,1.06,サンディエゴ・パドレス
20,84,ディラン・シース,3.47,33,33,1,1,16,14,11,0,0,.560,189.1,137,18,224,10.65,65,2,12,0,80,73,.200,3.45,1.07,サンディエゴ・パドレス
21,98,ランディ・バスケス,4.87,20,20,0,0,6,4,7,0,0,.364,98,119,13,62,5.69,29,6,5,2,56,53,.304,2.14,1.51,サンディエゴ・パドレス
0,7,ブレーク・スネル,3.12,20,20,1,1,10,5,3,0,0,.625,104,65,6,145,12.55,44,1,8,0,38,36,.174,3.30,1.05,サンフランシスコ・ジャイアンツ
1,12,ジョーダン・ヒックス,4.10,29,20,0,0,3,4,7,2,1,.364,109.2,112,12,96,7.88,47,9,7,2,54,50,.265,2.04,1.45,サンフランシスコ・ジャイアンツ
2,23,ロビー・レイ,4.70,7,7,0,0,2,3,2,0,0,.600,30.2,20,6,43,12.62,15,6,4,0,16,16,.189,2.87,1.14,サンフランシスコ・ジャイアンツ
3,33,テーラー・ロジャーズ,2.40,64,0,0,0,0,1,4,8,0,.200,60,53,7,64,9.60,22,2,0,0,22,16,.237,2.91,1.25,サンフランシスコ・ジャイアンツ
4,43,トリスタン・ベック,1.69,7,1,0,0,0,0,0,0,0,.000,16,14,2,14,7.88,4,1,0,0,3,3,.230,3.50,1.13,サンフランシスコ・ジャイアンツ
5,45,カイル・ハリソン,4.56,24,24,0,0,9,7,7,0,0,.500,124.1,125,18,118,8.54,42,7,2,1,65,63,.263,2.81,1.34,サンフランシスコ・ジャイアンツ
6,47,メーソン・ブラック,6.44,9,8,0,0,0,1,5,0,0,.167,36.1,46,7,31,7.68,15,3,0,0,26,26,.309,2.07,1.68,サンフランシスコ・ジャイアンツ
7,57,オースティン・ウォーレン,1.69,6,0,0,0,0,0,0,0,0,.000,10.2,9,1,7,5.91,5,0,0,0,2,2,.243,1.40,1.31,サンフランシスコ・ジャイアンツ
8,60,ヘイデン・バードソング,4.75,16,16,0,0,1,5,6,0,0,.455,72,57,11,88,11.00,43,4,4,0,39,38,.216,2.05,1.39,サンフランシスコ・ジャイアンツ
9,62,ローガン・ウェブ,3.47,33,33,1,1,20,13,10,0,0,.565,204.2,202,11,172,7.56,50,2,4,1,83,79,.258,3.44,1.23,サンフランシスコ・ジャイアンツ
10,63,イーサン・スモール,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,サンフランシスコ・ジャイアンツ
11,64,ショーン・ジェレ,3.90,58,0,0,0,0,3,4,7,0,.429,80.2,84,10,75,8.37,14,5,0,0,37,35,.268,5.36,1.21,サンフランシスコ・ジャイアンツ
12,65,ランデン・ロウプ,3.58,23,4,0,0,0,1,2,1,0,.333,50.1,43,2,47,8.40,26,1,3,2,21,20,.226,1.81,1.37,サンフランシスコ・ジャイアンツ
13,67,キートン・ウィン,7.16,12,12,0,0,4,3,8,0,0,.273,55.1,56,9,48,7.81,20,4,1,0,44,44,.268,2.40,1.37,サンフランシスコ・ジャイアンツ
14,68,エリック・ミラー,3.88,73,10,0,0,0,4,5,14,0,.444,67.1,50,7,87,11.63,38,1,1,0,33,29,.205,2.29,1.31,サンフランシスコ・ジャイアンツ
15,70,鄧愷威,9.82,4,0,0,0,0,0,0,0,0,.000,11,15,2,7,5.73,8,1,1,0,12,12,.326,0.88,2.09,サンフランシスコ・ジャイアンツ
16,71,タイラー・ロジャーズ,2.82,77,0,0,0,0,3,4,32,1,.429,70.1,67,7,51,6.53,6,7,1,0,23,22,.245,8.50,1.04,サンフランシスコ・ジャイアンツ
17,72,トレバー・マクドナルド,0.00,1,0,0,0,0,0,0,0,0,.000,3,0,0,1,3.00,1,0,0,0,0,0,.000,1.00,0.33,サンフランシスコ・ジャイアンツ
18,73,ランディ・ロドリゲス,4.30,35,1,0,0,0,3,2,5,0,.600,52.1,47,4,53,9.11,18,3,4,0,29,25,.240,2.94,1.24,サンフランシスコ・ジャイアンツ
19,74,ライアン・ウォーカー,1.91,76,1,0,0,0,10,4,21,10,.714,80,50,5,99,11.14,18,9,2,0,19,17,.179,5.50,0.85,サンフランシスコ・ジャイアンツ
20,75,カミロ・ドバル,4.88,62,0,0,0,0,5,3,5,23,.625,59,54,5,78,11.90,39,2,7,0,35,32,.241,2.00,1.58,サンフランシスコ・ジャイアンツ
21,76,スペンサー・ビブンズ,3.14,27,2,0,0,0,3,1,2,1,.750,48.2,47,9,37,6.84,11,1,0,0,20,17,.250,3.36,1.19,サンフランシスコ・ジャイアンツ
22,18,ドニー・ウォルトン,0.00,1,0,0,0,0,0,0,0,0,.000,1,2,0,0,0.00,0,0,0,0,0,0,.400,0.00,2.00,サンフランシスコ・ジャイアンツ
23,49,タイラー・フィッツジェラルド,9.00,3,0,0,0,0,0,0,0,0,.000,3,6,0,0,0.00,0,0,0,0,3,3,.429,0.00,2.00,サンフランシスコ・ジャイアンツ
24,5,マイク・ヤストレムスキー,18.00,1,0,0,0,0,0,0,0,0,.000,1,2,0,0,0.00,3,0,0,0,2,2,.400,0.00,5.00,サンフランシスコ・ジャイアンツ
0,0,ジェイデン・ヒル,5.06,9,0,0,0,0,0,0,1,0,.000,10.2,8,2,6,5.06,4,2,1,0,7,6,.216,1.50,1.13,コロラド・ロッキーズ
1,18,ライアン・フェルトナー,4.49,30,30,0,0,13,3,10,0,0,.231,162.1,165,20,138,7.65,52,7,4,0,94,81,.263,2.65,1.34,コロラド・ロッキーズ
2,21,カイル・フリーランド,5.24,21,21,0,0,10,5,8,0,0,.385,113.1,134,22,85,6.75,26,1,1,0,73,66,.291,3.27,1.41,コロラド・ロッキーズ
3,26,オースティン・ゴンバー,4.75,30,30,0,0,12,5,12,0,0,.294,165,178,30,116,6.33,38,1,3,0,89,87,.273,3.05,1.31,コロラド・ロッキーズ
4,29,タナー・ゴードン,8.65,8,8,0,0,1,0,6,0,0,.000,34.1,53,10,26,6.82,6,2,0,0,34,33,.356,4.33,1.72,コロラド・ロッキーズ
5,38,ビクトル・ボドニク,4.28,64,0,0,0,0,5,4,6,9,.556,73.2,72,7,65,7.94,37,1,4,0,37,35,.257,1.76,1.48,コロラド・ロッキーズ
6,40,タイラー・キンリー,6.19,67,0,0,0,0,6,1,14,12,.857,64,61,11,72,10.13,33,2,6,0,44,44,.248,2.18,1.47,コロラド・ロッキーズ
7,41,ルイス・ペラルタ,0.73,15,0,0,0,0,0,0,2,0,.000,12.1,7,0,14,10.22,5,2,2,0,1,1,.175,2.80,0.97,コロラド・ロッキーズ
8,43,アンソニー・モリーナ,6.79,35,1,0,0,0,1,1,2,0,.500,59.2,72,5,41,6.18,22,2,5,0,46,45,.305,1.86,1.58,コロラド・ロッキーズ
9,46,ジェフ・クリスウェル,2.75,13,0,0,0,0,1,0,0,0,1.000,19.2,20,4,27,12.36,9,1,0,0,6,6,.263,3.00,1.47,コロラド・ロッキーズ
10,47,キャル・クワントリル,4.98,29,29,0,0,12,8,11,0,0,.421,148.1,156,23,110,6.67,69,11,6,1,83,82,.273,1.59,1.52,コロラド・ロッキーズ
11,48,ヘルマン・マルケス,6.75,1,1,0,0,0,0,0,0,0,.000,4,5,1,3,6.75,4,0,0,0,3,3,.313,0.75,2.25,コロラド・ロッキーズ
12,49,アントニオ・センザテーラ,6.57,3,3,0,0,0,0,1,0,0,.000,12.1,15,3,7,5.11,8,0,0,1,10,9,.326,0.88,1.86,コロラド・ロッキーズ
13,52,ダニエル・バード,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
14,54,セス・ハルボーセン,1.46,12,0,0,0,0,2,1,2,2,.667,12.1,8,2,13,9.49,2,1,0,1,3,2,.186,6.50,0.81,コロラド・ロッキーズ
15,55,フアン・メヒア,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
16,56,エバン・ジャスティス,0.00,1,0,0,0,0,0,0,0,0,.000,0.1,0,0,1,27.00,1,0,0,0,0,0,.000,1.00,3.00,コロラド・ロッキーズ
17,57,エンゼル・チビリ,4.55,30,0,0,0,0,2,3,7,1,.400,31.2,31,7,28,7.96,10,1,0,0,17,16,.254,2.80,1.29,コロラド・ロッキーズ
18,58,ルーカス・ギルブレス,54.00,3,0,0,0,0,0,0,0,0,.000,1,7,1,0,0.00,1,1,0,0,6,6,.700,0.00,8.00,コロラド・ロッキーズ
19,59,ジェーク・バード,4.50,35,0,0,0,0,2,2,4,1,.500,40,43,5,31,6.98,25,4,1,0,21,20,.279,1.24,1.70,コロラド・ロッキーズ
20,61,ジャスティン・ローレンス,6.49,56,0,0,0,0,4,4,5,2,.500,59.2,73,9,45,6.79,33,7,3,0,52,43,.313,1.36,1.78,コロラド・ロッキーズ
21,64,ブラッドリー・ブラロック,5.87,7,6,0,0,0,1,3,0,0,.250,30.2,35,4,20,5.87,20,1,0,0,22,20,.278,1.00,1.79,コロラド・ロッキーズ
0,19,ライン・ネルソン,4.24,28,25,0,0,12,10,6,0,1,.625,150.2,155,17,126,7.53,34,5,4,0,73,71,.266,3.71,1.25,アリゾナ・ダイヤモンドバックス
1,23,ザック・ゲーレン,3.65,28,28,0,0,12,14,6,0,0,.700,148,133,13,156,9.49,54,4,5,0,62,60,.237,2.89,1.26,アリゾナ・ダイヤモンドバックス
2,24,カイル・ネルソン,4.22,11,0,0,0,0,0,0,2,0,.000,10.2,8,2,8,6.75,4,0,0,0,5,5,.216,2.00,1.13,アリゾナ・ダイヤモンドバックス
3,29,メリル・ケリー,4.03,13,13,0,0,5,5,1,0,0,.833,73.2,67,11,63,7.70,19,2,1,2,35,33,.242,3.32,1.17,アリゾナ・ダイヤモンドバックス
4,30,スコット・マクガフ,7.44,26,2,0,0,0,1,3,1,0,.250,32.2,34,6,25,6.89,21,1,1,1,30,27,.274,1.19,1.68,アリゾナ・ダイヤモンドバックス
5,32,ブランドン・ファート,4.71,32,32,0,0,13,11,10,0,0,.524,181.2,183,24,185,9.17,42,4,1,0,103,95,.259,4.40,1.24,アリゾナ・ダイヤモンドバックス
6,33,Ａ．Ｊ．パック,3.15,62,4,0,0,0,4,9,14,3,.308,71.1,51,5,88,11.10,28,2,2,1,31,25,.195,3.14,1.11,アリゾナ・ダイヤモンドバックス
7,35,ジョセフ・マンティプリー,3.92,75,2,0,0,0,6,2,16,1,.750,59.2,52,1,53,7.99,18,0,3,1,27,26,.231,2.94,1.17,アリゾナ・ダイヤモンドバックス
8,37,ケビン・ギンケル,3.21,72,0,0,0,0,8,3,18,5,.727,70,69,6,77,9.90,15,3,4,0,31,25,.256,5.13,1.20,アリゾナ・ダイヤモンドバックス
9,38,ポール・シーウォルド,4.31,42,0,0,0,0,1,2,1,16,.333,39.2,35,6,43,9.76,10,3,0,0,19,19,.232,4.30,1.13,アリゾナ・ダイヤモンドバックス
10,40,ブライス・ジャービス,3.19,44,0,0,0,0,1,2,4,0,.333,59.1,52,6,38,5.76,33,5,4,0,25,21,.239,1.15,1.43,アリゾナ・ダイヤモンドバックス
11,43,スレード・セッコーニ,6.66,20,13,0,0,3,2,7,0,0,.222,77,92,16,64,7.48,17,4,2,1,57,57,.294,3.76,1.42,アリゾナ・ダイヤモンドバックス
12,45,イルバー・ディアス,3.81,7,4,0,0,2,1,1,0,0,.500,28.1,27,3,19,6.04,12,0,1,0,13,12,.257,1.58,1.38,アリゾナ・ダイヤモンドバックス
13,47,トミー・ヘンリー,7.04,9,7,0,0,1,2,3,0,0,.400,38.1,49,9,30,7.04,18,4,0,0,31,30,.312,1.67,1.75,アリゾナ・ダイヤモンドバックス
14,48,ブレーク・ウォルストン,4.42,7,2,0,0,0,1,0,0,0,1.000,18.1,16,4,18,8.84,10,3,0,0,12,9,.229,1.80,1.42,アリゾナ・ダイヤモンドバックス
15,52,ジョーダン・モンゴメリー,6.23,25,21,0,0,6,8,7,0,1,.533,117,149,14,83,6.38,44,2,7,0,83,81,.312,1.89,1.65,アリゾナ・ダイヤモンドバックス
16,56,ブランドン・ヒューズ,8.15,15,2,0,0,0,0,0,0,0,.000,17.2,24,8,21,10.70,10,2,1,0,16,16,.316,2.10,1.92,アリゾナ・ダイヤモンドバックス
17,57,エデュアルド・ロドリゲス,5.04,10,10,0,0,1,3,4,0,0,.429,50,56,8,47,8.46,19,1,0,0,29,28,.277,2.47,1.50,アリゾナ・ダイヤモンドバックス
18,63,ジャスティン・マルティネス,2.48,64,0,0,0,0,5,6,9,8,.455,72.2,59,2,91,11.27,36,2,8,1,26,20,.221,2.53,1.31,アリゾナ・ダイヤモンドバックス
19,64,クリスチャン・メーナ,12.00,1,1,0,0,0,0,0,0,0,.000,3,4,2,2,6.00,3,0,0,1,4,4,.333,0.67,2.33,アリゾナ・ダイヤモンドバックス
20,81,ライアン・トンプソン,3.26,67,0,0,0,0,7,5,24,2,.583,66.1,64,5,52,7.06,15,1,2,0,26,24,.254,3.47,1.19,アリゾナ・ダイヤモンドバックス
21,99,ドレイ・ジェームソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
22,26,パビン・スミス,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,1,1,0,0,0,0,.000,0.00,1.00,アリゾナ・ダイヤモンドバックス
